user_id,age_range,gender
176587,3,0
194869,4,0
74542,5,0
226979,3,2
143563,5,0
233927,3,0
23317,4,0
173351,4,0
184587,4,1
277155,4,0
118821,4,0
192072,2,0
262233,3,1
397625,3,0
1155,3,1
10687,6,0
423982,3,1
149671,3,0
3095,4,0
383676,4,0
222753,4,1
315724,3,1
205641,3,0
327981,3,1
220764,5,0
212697,5,0
23600,4,1
365687,4,1
50646,3,0
271405,7,0
203395,4,0
315072,6,0
324411,3,1
107253,5,1
225812,4,2
143107,5,0
345414,3,1
404263,0,1
170011,3,0
224320,4,0
320709,3,1
307798,3,1
257111,0,0
38214,6,1
91393,5,1
90202,4,0
340303,4,1
354098,4,0
175165,5,1
412023,4,1
421829,0,0
396105,4,0
158176,5,1
169367,4,2
238207,3,0
118172,3,0
144280,6,0
189487,0,1
192090,4,1
57149,4,2
73400,6,1
299932,4,2
239289,4,2
143862,4,0
340794,4,0
320093,3,0
178932,4,1
347193,4,0
65542,8,1
395962,4,0
420495,4,0
381502,5,0
107606,5,0
213444,4,0
193063,4,0
7857,4,0
24495,4,0
307283,8,0
191551,3,1
134343,3,0
377676,4,0
289199,3,0
404057,5,0
85434,3,0
200877,4,0
50221,4,0
133455,0,0
175954,4,0
154223,0,0
169206,3,1
202441,4,0
156670,3,2
35583,5,0
122468,5,1
135854,3,0
173343,4,0
203433,4,1
338155,4,0
262564,5,1
423403,5,1
389798,6,0
162734,4,0
368366,5,2
216742,3,1
274891,5,0
225234,3,1
39651,5,0
308623,5,0
361006,3,1
328065,5,0
70309,3,1
283661,6,0
40416,6,0
349094,5,0
140829,3,0
32280,3,1
385596,4,0
213962,4,0
217218,6,1
113370,0,0
110157,3,0
232300,4,0
398293,6,0
339640,4,2
270132,3,0
408412,3,0
181975,6,0
401735,7,0
85393,3,0
336892,4,0
15192,4,0
160159,3,0
195577,5,0
148741,5,0
83498,4,1
2123,4,0
87,4,0
302415,4,1
10382,5,1
160521,4,0
99142,4,0
260474,4,0
376375,4,0
398700,3,0
198422,0,0
215220,4,0
234673,5,0
240570,6,0
347742,3,0
365791,6,0
102932,0,0
347773,0,1
9553,4,0
29881,5,1
379850,5,0
212526,5,1
379687,2,0
150772,5,1
292885,3,0
43480,5,0
181112,3,0
406244,4,0
268871,4,0
389543,3,0
345083,3,0
390269,7,1
149065,4,0
330841,4,0
223268,4,0
405329,3,2
367887,4,1
341966,3,1
361673,3,1
4402,4,0
243186,4,0
12773,2,1
12909,3,1
414419,3,0
79150,4,0
40603,4,0
228797,4,0
215934,4,0
287191,5,1
315672,4,0
292363,4,1
100233,5,0
323240,5,1
412007,4,1
304136,4,0
353731,4,0
332688,5,1
154361,3,0
122429,4,0
296887,3,0
144661,4,0
82257,4,1
194614,,
318439,5,0
317453,5,0
266970,5,0
307227,3,0
113189,5,0
162660,3,0
355618,4,1
309121,3,1
52243,3,1
109449,0,1
206203,5,1
384566,7,1
236412,4,1
38771,4,1
51083,4,0
286358,3,1
128222,4,1
406526,5,0
129256,5,1
252897,4,1
97712,4,0
277609,0,1
183348,4,0
326136,0,1
356843,0,0
371478,3,1
44048,4,0
193777,5,1
85910,5,0
220765,4,1
399344,6,0
311266,0,0
241321,3,0
394816,0,1
110839,3,0
199522,5,1
416914,6,1
298334,4,1
213980,3,2
384063,4,2
209099,4,0
279419,4,1
342431,5,1
226550,4,0
44190,3,1
385455,4,2
146186,4,0
164108,4,0
105588,3,0
194914,3,0
217361,7,1
156700,3,0
153314,3,0
251483,5,0
38900,3,0
335412,6,0
332270,5,1
405798,0,0
100148,4,1
213160,3,1
23453,4,1
146875,5,0
395853,0,0
51052,6,0
358928,4,1
273611,5,0
229804,3,1
225126,4,0
24126,3,1
279180,5,0
381252,3,0
390478,4,2
251619,4,1
89613,4,1
196805,3,0
423471,4,1
9609,6,0
386856,6,0
326697,4,0
209556,4,0
65731,4,0
146884,4,0
219448,3,0
356397,5,1
285753,7,
367629,3,0
86077,5,0
280028,3,1
363456,3,0
55365,3,0
300218,4,0
323411,4,2
36865,3,1
221632,0,0
316788,3,0
304272,4,1
319883,4,0
64527,3,0
128641,3,0
85130,3,0
307207,5,1
314206,3,0
88666,3,0
291268,3,0
410711,3,0
79444,7,1
330475,3,0
295215,3,0
315110,5,1
243793,6,1
203710,5,0
370938,6,0
364577,5,0
175171,6,0
6892,3,0
335685,6,0
372481,3,1
175885,0,1
419950,4,0
321010,4,1
400437,5,1
418904,6,0
205349,5,1
187591,3,0
307437,3,0
230343,3,0
58865,3,0
295568,3,0
194346,3,1
254858,4,0
217902,2,0
336727,4,0
413395,3,0
88448,4,1
375570,4,1
415355,6,1
133810,4,1
211868,3,0
371186,4,1
250592,4,1
369496,4,0
195552,3,1
40709,5,0
74468,3,0
258785,3,1
169491,4,0
412752,4,1
111401,3,1
149859,4,2
27408,4,0
307773,4,0
324639,3,1
261896,4,0
9900,4,2
16373,5,1
118149,3,1
174069,4,0
247515,4,0
58604,6,0
97953,4,1
128453,4,0
263853,4,0
346217,0,1
22797,0,0
174956,5,0
206610,8,1
370563,0,0
185359,3,0
278359,4,0
370814,4,0
102871,4,0
326270,4,1
221662,0,0
94401,5,0
331838,5,0
197052,7,0
117169,6,0
234582,6,1
173241,4,0
85027,5,0
329271,4,1
221418,4,0
150968,4,1
33262,4,0
131364,5,0
12417,3,1
335944,4,2
318516,4,0
254318,4,1
235303,3,0
176122,4,0
333599,4,0
353684,0,1
166405,4,1
320524,3,0
194635,6,0
354936,6,1
386224,4,0
101440,8,0
251140,4,1
237014,4,0
278854,3,0
163811,3,2
153841,4,0
122349,4,0
305756,6,0
5169,5,1
339020,4,0
385104,3,0
259401,5,2
17739,4,1
115835,4,0
291293,4,0
325475,4,1
109823,6,0
423549,3,1
35348,3,0
208402,3,0
119061,5,0
189026,6,0
37574,3,0
125031,4,0
390141,0,0
87065,0,1
200112,4,0
100421,5,0
170167,3,0
148263,4,1
88797,0,1
231587,5,0
416042,5,1
394854,5,1
324100,4,0
254237,3,1
135384,4,1
109617,4,0
10669,5,0
318744,4,0
33558,3,1
174979,4,2
21355,4,0
210309,4,0
120437,0,1
64780,3,0
358954,5,0
298895,5,0
333979,4,1
96851,4,1
57504,6,0
207189,4,0
85752,3,2
87832,3,0
289247,4,1
40340,4,2
46161,6,0
416909,4,0
136923,3,0
55822,4,0
43751,4,0
89558,3,0
382561,3,0
31120,5,1
180483,3,0
245180,3,0
44119,4,0
133023,6,2
165914,0,0
219390,3,1
185263,3,0
26630,4,0
192303,3,0
198836,3,0
89125,4,0
93079,5,0
284294,4,0
234756,6,0
54729,5,0
281241,0,0
176962,6,0
74111,4,0
288124,5,0
220264,4,0
148986,4,2
127763,4,2
329129,3,1
353404,5,0
359989,3,2
350309,5,0
88177,4,0
267469,4,0
91708,6,0
356933,0,0
110688,3,0
284259,3,0
194430,3,2
263318,5,1
325129,0,0
333714,0,1
323009,4,1
83232,3,0
65415,4,1
258216,3,1
347160,0,1
211031,3,0
300680,2,1
332965,4,1
351407,5,0
175571,7,0
419597,2,1
26744,4,2
238856,3,0
15541,3,1
222656,4,0
112639,3,0
407826,4,1
43023,6,0
37638,4,0
116013,5,2
257814,5,1
126740,4,1
376368,4,0
307375,6,1
44960,4,0
310208,6,1
94390,5,1
272158,6,0
318434,3,0
278205,5,0
296333,5,0
2534,4,
360248,4,0
69243,4,0
224305,3,0
309201,3,0
217417,4,0
289029,6,0
210544,4,0
250533,0,0
102961,4,1
240265,3,0
286131,6,0
88308,3,1
380127,3,1
193615,0,1
278348,4,1
228233,5,0
180783,4,0
251625,3,0
75020,6,1
244393,4,1
36056,4,0
192302,5,0
298241,3,1
345333,3,1
339075,4,0
43891,5,0
207396,3,1
54290,3,0
378569,5,0
174328,6,0
201311,4,0
227403,6,1
166154,4,1
213560,4,0
168747,4,0
190380,4,1
284812,3,1
363719,3,0
364199,6,1
182314,3,1
385779,0,1
108261,4,0
333179,4,1
279027,5,1
104657,4,0
263894,4,0
53383,4,0
401997,3,1
52163,4,0
84409,5,0
97478,4,0
369250,6,1
263666,2,0
408090,5,0
132007,5,0
304676,4,0
309858,7,1
21079,4,0
296044,0,1
34812,4,0
304432,5,0
349389,4,0
47275,3,0
125912,3,0
116866,2,0
368875,5,0
263915,4,2
357840,4,0
130626,4,0
201517,3,1
374183,4,1
310429,4,0
54744,5,0
415730,6,
127672,4,0
334578,4,0
349377,4,0
144454,6,0
372116,4,0
306643,5,0
150018,4,0
391347,5,0
167562,5,0
180653,4,0
43779,3,0
214864,7,
419660,4,0
145788,3,0
114140,0,0
244341,4,2
130327,4,0
22260,4,1
172255,3,0
330622,4,0
266238,6,0
15585,4,0
164332,4,1
282587,3,0
256574,4,2
48896,4,1
322877,4,0
151010,5,1
171382,3,0
305850,0,0
339385,3,1
283162,3,0
278731,4,0
125812,3,0
350749,4,0
12162,5,1
278495,5,1
382431,0,1
135943,5,0
30059,4,1
109560,4,1
25674,3,1
195226,3,0
404980,4,0
60409,6,1
174028,3,0
345402,4,0
397260,3,0
26411,4,1
132502,4,1
46424,6,1
368656,3,1
392007,5,2
113778,4,0
138251,3,0
167924,4,1
266189,3,
234713,4,0
328511,8,0
299695,4,0
353953,4,0
380932,8,2
324944,3,0
135392,4,0
238687,3,0
348592,3,0
199371,3,1
220418,4,0
389770,3,0
130381,5,0
291304,4,0
9277,3,0
342612,4,0
250372,4,0
20329,4,0
126530,4,1
41082,6,1
297539,0,0
312279,5,1
270692,4,0
184476,4,1
137259,4,0
288518,0,1
365839,3,1
78245,4,0
296219,3,2
172436,6,0
101343,4,0
16075,5,1
297234,6,0
167135,4,2
36329,4,0
288737,4,0
421341,5,0
64435,4,0
347656,4,0
19897,5,1
141629,3,1
120979,6,0
145745,3,0
103367,4,1
355553,4,0
156763,4,1
359225,5,0
23561,4,0
376545,4,0
408945,4,1
269808,5,1
116422,6,0
394686,5,0
83478,4,0
266474,4,1
349314,4,0
53168,6,0
150599,6,0
213515,6,1
214922,6,1
75840,4,0
160942,5,1
358185,4,0
104908,4,0
311607,5,0
55375,5,1
330498,5,0
115015,4,0
253563,3,1
163025,0,
315317,3,0
159371,3,0
377715,5,0
95000,4,1
211877,5,0
65610,3,1
72129,3,0
221391,4,1
418634,5,0
294123,3,1
229172,6,0
382993,5,0
297543,4,0
87795,3,0
169343,4,1
308359,0,2
396907,3,0
177941,5,0
146152,3,0
289784,3,2
154917,4,0
369124,4,0
410439,4,1
173677,4,0
14586,4,1
203049,3,1
60260,5,0
271,4,0
384313,5,1
353983,4,1
228326,0,1
243739,3,1
49624,4,0
152336,5,0
150734,0,0
311525,3,0
2810,5,0
105278,3,1
153408,6,2
216953,5,0
108841,5,0
314185,3,0
28205,3,0
205225,3,0
96640,3,1
165978,5,1
224271,3,0
195864,0,1
203854,3,0
120599,3,2
371298,3,0
135947,6,0
329061,4,1
173942,0,0
106424,5,0
11062,5,0
105636,4,0
240267,6,0
225691,3,0
311990,3,1
55231,5,0
222128,4,1
16747,4,0
172971,5,1
151915,4,1
258353,5,1
273942,4,0
91608,0,0
88204,4,0
174826,3,
129610,3,0
74535,6,0
76817,6,0
273859,3,0
222408,4,0
242795,4,0
290579,4,0
254261,5,0
178299,4,0
142669,3,0
308113,3,0
48056,5,1
317311,3,0
14249,4,1
315303,4,0
362681,3,0
172353,3,1
401290,4,1
81891,4,0
170250,4,1
407491,5,1
329159,4,0
372748,4,1
204343,4,0
63794,5,0
338640,5,0
33500,0,0
146156,3,1
124735,4,1
135330,0,1
43634,4,1
168272,4,1
298923,3,1
369540,4,0
305837,3,1
407037,0,0
7405,5,1
80347,2,0
227255,3,2
295244,4,0
186341,4,1
31623,4,0
191789,5,0
10661,4,0
200012,3,0
108254,4,0
340056,4,0
194671,4,1
229251,3,0
124550,3,0
418578,5,0
274466,3,1
178137,4,0
179934,4,0
230554,0,1
71865,3,0
207909,4,0
244697,0,0
200884,5,0
3772,4,1
176888,5,0
197994,5,1
59581,6,0
421110,4,0
260587,4,0
226733,3,0
80560,5,1
400833,6,2
342525,5,1
362788,3,0
156293,4,0
350848,3,0
241798,5,1
14313,4,2
206931,3,0
198146,3,0
220979,3,0
329297,5,1
359888,4,1
129810,4,0
196311,3,1
138023,0,0
260903,3,1
285893,4,1
91700,5,1
224136,4,1
260196,4,1
190193,4,1
381624,5,0
366981,3,0
148099,4,0
145106,0,1
33979,4,0
98060,4,1
328907,4,0
148634,5,0
365497,3,0
76714,4,0
265875,4,1
283802,5,0
70499,4,0
117331,5,0
402854,3,1
276696,4,1
384406,3,0
394670,5,0
185181,4,0
246741,4,0
421787,4,0
262548,5,1
42671,3,0
367865,3,2
30135,5,0
86861,0,0
306482,5,0
257395,0,0
313298,0,0
84816,4,0
368086,4,0
387782,4,1
212463,3,0
75034,5,0
253120,5,1
187759,6,0
243126,3,1
261133,0,1
124831,4,1
340858,3,0
418613,4,1
325203,3,1
232756,4,0
265833,4,1
87350,3,1
24176,5,1
304710,3,0
57424,3,0
92087,4,0
65593,3,1
384511,3,0
7940,3,0
131695,3,1
236606,4,0
339173,5,0
212889,0,0
399631,0,0
255149,5,0
184565,4,1
57874,4,0
44270,5,1
76210,4,0
284725,5,2
188960,4,0
28089,3,0
213337,4,2
104891,4,0
43896,5,0
309587,5,1
187532,3,0
249721,0,1
133148,5,0
173715,6,0
207593,4,0
336766,4,0
56924,3,0
408924,4,1
69320,3,0
191833,4,0
41713,5,2
268231,4,0
259423,0,0
22322,5,1
200739,4,1
34785,4,1
50169,5,1
207275,3,0
55327,4,0
278954,4,0
172686,4,0
299026,4,1
88276,4,0
319067,4,0
278196,4,1
188195,5,0
191445,4,0
239268,4,1
250800,4,0
396364,6,0
242734,6,1
159382,3,0
43022,4,0
397619,4,0
301539,3,0
99842,4,1
195362,5,1
333477,4,0
165679,3,1
241759,3,0
302729,4,0
161595,0,0
64018,3,2
23767,6,0
224934,6,0
36089,5,0
75824,4,0
145731,4,0
200315,6,0
170322,4,0
69377,3,1
287068,4,0
396575,4,0
142129,4,0
343577,3,0
176184,0,0
403662,4,0
90581,5,1
274903,6,1
323466,3,1
292404,3,0
112994,4,0
327924,7,1
30644,4,1
209179,5,1
84157,4,1
393727,8,0
234906,5,0
104161,3,0
70263,0,0
212645,4,0
407916,5,0
414839,4,0
72086,4,1
403930,4,0
266141,4,1
13247,4,2
148670,4,0
92483,0,
420397,4,0
90724,0,1
421163,4,0
349413,3,0
263142,4,0
241607,5,0
254343,4,1
160643,3,0
234666,5,0
283477,5,0
289006,4,1
217961,3,0
28713,3,0
249754,5,1
126433,6,1
367420,4,0
244670,4,1
130676,3,0
353998,6,0
363839,5,1
66726,4,1
366596,4,0
418615,4,1
139829,6,1
230183,4,0
207538,4,1
131158,4,0
95648,3,0
108167,3,0
129158,5,0
138841,0,0
290334,4,1
200902,3,1
267402,4,1
272862,4,0
390132,7,0
78077,3,1
53350,4,0
151501,4,0
66747,3,2
334113,4,1
71916,8,0
212209,4,1
311331,4,0
316690,8,0
312306,0,0
156490,4,0
14864,4,0
363393,3,0
281877,4,0
287571,6,1
252541,6,0
113519,5,0
260317,0,0
387192,4,0
268927,3,0
266162,0,0
132841,3,0
79132,7,0
45019,6,0
294159,4,0
271381,3,1
36584,5,0
125674,3,1
220941,4,1
357500,3,0
38310,3,1
155598,5,0
336083,3,0
137198,3,0
45732,4,1
102039,6,1
309498,0,0
323010,4,1
319171,4,0
368478,6,0
284106,3,0
411174,4,0
4656,3,0
260542,3,0
424124,5,0
70238,6,1
367678,6,0
130415,4,0
416550,3,1
161660,3,0
291400,4,0
62180,6,0
233585,6,0
342557,4,0
383245,3,0
247911,4,0
109770,3,1
265751,0,2
179923,4,0
93528,4,0
264496,5,0
143158,4,0
124514,4,0
132178,7,1
117344,4,0
47249,4,0
252102,4,0
20404,4,0
372158,4,0
13901,3,1
110353,4,1
233691,3,1
150558,3,2
196653,0,0
122795,7,0
158931,6,0
365999,4,0
165063,5,0
97319,3,2
5738,4,0
264297,3,1
110644,4,0
12207,8,0
240216,4,1
390932,5,0
121709,4,0
209497,3,2
44094,4,1
123603,5,0
42768,4,0
259728,4,0
274325,6,0
100461,4,1
319949,4,0
38644,4,0
40798,5,1
27036,4,1
55547,5,0
393033,3,0
158772,4,0
237006,0,0
229495,0,0
146430,5,0
19221,4,1
57059,4,0
135922,4,0
187681,0,
205963,4,0
8295,4,1
347740,4,0
404388,4,0
299960,0,0
114836,4,0
197586,5,0
185463,5,0
66201,3,0
354909,3,0
414243,4,2
223282,6,0
49014,0,0
117839,4,0
44396,4,0
313560,3,0
180615,6,0
102584,4,1
166792,6,1
7775,5,0
262008,6,1
25096,4,1
408128,4,0
227562,5,0
183387,4,0
95893,3,1
282696,6,1
124018,3,0
164160,5,1
22644,4,0
55088,5,1
123963,4,0
182057,4,0
21964,0,0
339772,4,0
9120,3,0
364990,5,1
106279,0,0
357013,5,1
44784,5,0
266265,4,1
130372,3,0
387118,4,1
113263,4,1
17670,6,0
209133,4,0
274842,4,1
398785,4,2
30855,4,1
66196,0,0
49242,3,2
150562,0,1
378870,4,0
280341,3,0
260011,3,1
320429,3,0
281947,3,1
138725,3,0
417699,4,0
22132,3,0
33350,4,1
368797,2,1
501,5,0
67571,4,0
345894,3,0
346845,4,0
332294,3,0
13998,4,1
91242,6,0
141202,2,1
232070,4,0
324398,5,1
318175,3,0
253811,5,1
247365,4,0
32449,6,0
164608,4,0
251455,4,0
128204,5,1
374879,5,0
151358,4,2
122035,4,2
196787,4,1
68944,0,0
35446,4,0
318431,0,0
3310,4,1
224349,4,1
347148,3,0
401569,4,2
342065,4,2
225619,3,0
198666,5,1
116059,4,0
43865,4,0
359127,5,0
294864,4,0
207033,3,1
260110,3,1
69619,3,0
24708,4,0
45949,4,1
150060,3,0
72225,6,1
377558,0,0
113428,4,0
6505,5,0
295099,4,1
20476,5,0
166215,3,0
107140,0,0
286135,5,1
358955,6,0
134069,4,0
1192,3,0
338900,4,1
146062,4,0
205508,4,0
412886,5,0
222484,4,0
207263,4,1
252472,6,0
313869,4,0
7493,4,1
259928,3,1
417796,6,0
186983,3,0
211936,4,0
188496,4,0
409273,6,0
156358,3,1
225282,0,0
46960,4,1
251874,3,1
169883,4,0
213059,5,0
46895,4,0
277464,4,1
392240,3,0
327256,4,0
163757,5,1
66447,3,0
342898,5,1
352902,7,1
96519,4,0
377614,6,0
172496,6,0
52661,4,0
70646,4,0
420667,2,1
363306,3,0
99470,4,1
168570,4,1
249129,4,1
132780,3,0
210913,3,1
76118,3,0
397780,4,1
129591,4,1
395661,2,1
297546,5,0
1994,3,1
15564,3,1
280986,4,0
323119,3,0
291722,3,1
5078,3,1
313421,4,1
203899,5,0
51685,6,0
202064,5,0
179927,4,1
110125,4,0
399295,4,2
311999,4,0
246268,5,0
410709,3,0
135421,5,1
262357,3,0
377949,5,0
284175,4,0
144093,5,0
228239,5,1
322422,4,0
216313,4,1
380982,4,1
126838,4,1
303838,4,0
410509,4,1
114674,3,1
56647,3,0
236332,8,1
13215,4,1
420505,5,0
139860,4,0
338054,4,1
133254,4,2
274133,4,1
244484,0,1
413496,4,0
217174,4,0
146333,5,0
14284,3,1
237564,5,0
300996,5,0
291058,7,0
212041,3,0
20858,7,1
193283,3,0
157288,5,0
331163,4,2
122998,7,1
329521,4,0
280613,5,0
277288,5,2
245119,5,0
253538,4,2
230494,5,0
174557,3,1
188609,4,0
129485,3,1
84303,3,0
379117,4,0
291255,5,2
318673,4,0
323975,4,1
208176,5,1
297424,3,1
355988,6,0
142365,0,0
258441,0,0
188443,4,0
184961,6,1
363487,5,0
403085,6,0
315714,3,0
202193,0,0
404563,5,0
402975,4,2
213113,4,0
212459,4,0
291225,5,0
195553,5,0
166812,3,0
320064,3,0
421804,5,0
165546,4,2
378313,0,1
119241,3,0
50769,3,0
195579,4,0
199363,4,0
362448,5,1
239394,6,0
156101,3,0
83524,4,0
70606,4,0
269864,0,0
102786,4,0
260590,4,0
99226,4,0
325342,3,0
415424,7,1
155287,0,0
422072,4,0
260162,0,0
23847,7,0
117287,0,0
149560,5,0
355288,3,0
245874,3,0
111641,5,0
125545,5,0
216396,3,0
277800,4,1
260851,4,1
322431,6,0
5806,3,0
78925,3,1
158167,4,0
358602,4,2
110256,3,0
324705,3,0
88413,4,1
114360,6,0
319711,6,1
249476,3,0
28276,3,1
160136,4,
76244,3,0
68489,3,0
108053,3,0
175053,4,1
79316,4,1
335653,3,2
411110,5,0
90141,4,1
111544,5,0
288802,3,0
125610,3,0
386400,4,0
145843,3,1
371069,4,1
213516,4,1
309964,6,0
294574,3,1
302997,4,0
207874,3,0
195352,3,1
155195,5,1
346628,4,0
109808,5,0
223588,0,0
343969,4,0
54342,0,0
249724,4,2
221558,4,0
390855,4,0
381962,7,0
169824,3,0
212601,3,0
332674,5,1
106722,3,1
95027,3,1
271348,5,0
373947,6,1
354558,3,0
332714,3,1
392186,4,1
249459,3,0
288717,6,1
61175,5,1
29503,3,0
264153,4,0
70095,2,1
123712,4,0
274412,7,1
258480,2,1
194425,6,0
301738,4,2
370774,4,0
274656,4,0
140583,8,1
118678,4,0
138812,6,0
324123,4,1
370044,4,0
226826,5,0
95477,5,0
16430,4,0
330838,4,1
28911,4,2
284759,3,1
230205,4,1
10191,7,1
267538,3,2
370934,3,0
301842,4,1
413674,3,1
89233,6,0
28109,6,0
47535,3,0
313181,4,0
53158,3,1
172596,3,0
386522,5,0
45115,4,2
254329,3,0
3907,5,0
217458,6,0
394590,3,0
330943,3,1
140705,5,0
225693,4,1
190013,5,
357643,4,1
21972,5,0
354653,3,1
340038,4,0
158791,4,1
226609,3,0
144536,5,1
417133,4,0
56539,6,0
213378,5,1
331274,7,0
195929,4,1
318760,3,0
141079,3,0
125017,4,0
45837,5,0
64894,4,2
142736,4,0
29193,3,0
293807,4,0
267845,3,1
388663,5,1
168078,6,1
419592,6,0
99957,7,0
300949,4,1
64114,5,0
108522,5,0
24045,3,0
140824,6,1
316405,4,1
168928,5,0
202145,3,1
392463,6,0
30211,3,1
40561,5,0
194548,4,1
13107,4,0
300194,5,1
423006,4,1
294962,6,1
274376,6,0
193774,4,1
316540,4,2
372832,3,1
339637,3,0
403474,4,0
257714,4,1
169644,4,0
311707,4,0
6587,4,0
197643,3,0
143034,5,0
322727,4,1
85183,4,1
391376,6,0
419413,5,0
288627,4,1
82611,4,0
86873,4,2
176224,0,0
305122,4,0
107110,5,0
124575,4,0
74506,4,0
420651,4,0
338969,5,0
285779,4,0
299339,4,0
219297,4,0
98325,5,1
109344,6,1
365477,4,0
52556,4,0
371359,3,1
258970,3,0
279050,4,1
286407,3,0
38102,4,0
259877,4,1
332466,6,0
371744,4,1
414190,4,0
255880,4,1
50190,8,0
344194,0,0
358162,4,1
196369,5,0
213319,4,0
105158,4,1
42832,4,0
361824,2,0
315294,4,0
303553,4,0
411131,6,0
220559,4,1
374270,5,0
195908,5,0
419255,5,1
268641,3,0
96015,3,0
289992,4,0
96329,5,1
354670,4,0
247813,6,0
63947,6,0
233659,4,0
300502,3,0
348476,3,1
26458,0,0
375807,3,0
358200,3,0
240675,5,0
16556,5,0
270703,4,0
178279,3,1
61263,4,0
222507,3,1
413140,5,0
120699,3,0
127978,5,0
366474,5,1
389675,4,0
359005,0,0
139276,3,0
290766,3,0
102216,6,0
337004,0,0
65704,3,0
144609,6,0
210892,6,1
148247,3,0
364559,4,0
79364,3,0
403381,6,0
396112,3,0
304842,5,1
284651,5,0
397604,5,1
326672,6,0
86584,4,1
187362,0,0
186925,0,0
80056,4,0
125486,4,0
80483,2,0
189976,4,1
22146,4,0
24796,4,0
21327,0,0
187892,4,0
325045,5,1
376053,3,1
77719,0,0
122351,4,0
82574,4,0
372543,5,0
93367,4,2
92998,4,0
403048,4,0
127463,4,0
192244,4,0
273213,4,0
356930,0,1
274071,4,1
385955,4,0
277218,4,0
313431,8,0
422412,4,0
256201,3,0
164193,6,0
325333,3,0
233280,4,0
361910,3,0
65456,5,1
103562,0,0
136978,5,0
297465,4,0
402670,3,2
4998,3,1
389694,5,0
55334,5,0
172019,4,1
55312,4,0
1519,5,0
13347,4,2
133512,3,1
95203,3,0
166712,5,0
126807,0,0
29373,3,0
84524,5,0
11067,4,0
317500,6,0
233714,5,1
280775,5,0
311583,4,0
119195,3,0
62462,5,1
172906,3,0
20553,4,0
307194,0,0
273419,4,0
54892,3,0
415877,3,1
191933,4,0
226429,4,1
1933,3,1
166123,4,0
168363,3,2
293718,5,1
379304,4,1
65693,0,1
291926,5,1
43103,3,0
347031,3,0
60644,4,1
234162,3,0
269316,4,1
91412,3,1
73401,4,1
416220,4,0
292684,3,2
231593,4,0
185824,4,0
30473,5,2
65391,6,0
106757,5,0
249650,5,0
365210,4,0
399309,5,1
402166,7,0
357896,3,0
253828,3,2
313774,6,0
287121,5,0
114586,4,0
65390,5,1
380553,3,0
188216,3,1
247920,5,0
61831,6,0
161021,0,1
220337,4,0
184778,3,1
145148,3,0
369041,5,0
354368,5,1
4849,4,0
270150,5,0
303442,3,0
9981,4,0
46337,3,0
252856,4,2
181060,0,0
80965,4,0
60882,4,1
47127,3,0
277708,4,0
193589,8,0
175070,3,0
176654,4,0
372369,4,0
107459,3,1
274111,4,0
292681,5,0
8125,0,0
345768,4,0
357787,6,1
17575,3,1
228755,4,1
378281,5,1
66368,4,1
128325,3,0
256760,6,0
229943,3,0
278861,6,0
184790,5,1
371994,3,1
123334,4,0
382239,0,0
348928,3,1
60327,3,0
230541,5,1
331775,4,0
407116,4,0
102492,4,2
3610,5,0
158692,7,0
368784,5,0
183728,4,1
236464,4,1
152850,3,0
307405,5,0
238978,3,1
333617,4,1
362009,4,1
243812,4,0
9093,4,1
34038,3,1
248321,4,1
218466,5,2
414907,7,0
114655,5,0
276429,4,1
23132,3,0
292263,3,0
13651,4,0
146478,6,0
161367,3,0
212537,4,1
58783,4,0
142248,4,0
374791,4,0
155990,4,1
155593,4,0
114289,0,0
139830,4,1
307499,3,0
3591,4,0
287126,4,0
401656,6,0
252665,5,0
294875,4,0
296239,4,1
84326,4,1
238100,4,0
356192,4,1
61029,4,1
353680,5,1
27947,4,0
34576,3,0
211551,6,0
417404,3,0
400764,3,0
46769,3,0
385913,5,2
29230,4,0
82901,3,1
385153,4,0
420214,4,1
238042,4,1
416521,4,0
224920,4,1
4728,4,0
131808,4,0
18419,0,0
215305,5,0
189253,4,1
8425,5,1
177630,4,1
239361,3,1
22532,4,0
66420,6,1
354227,6,0
298654,2,0
313250,5,1
279777,4,0
267277,5,0
330023,4,1
161114,5,0
253060,4,1
134111,5,1
155288,0,0
136555,4,2
20342,5,1
410952,5,2
310996,3,0
310324,5,2
14444,0,0
44815,5,1
105009,6,1
100598,4,0
120946,5,0
93468,4,0
61110,3,0
358459,3,0
115690,6,0
333778,5,0
359493,5,1
123509,4,0
227688,4,0
340429,4,0
112152,5,0
250206,4,2
34255,0,0
169886,4,0
61294,4,0
36052,3,1
313334,4,0
7735,4,0
273243,4,0
98716,4,0
80441,5,0
258907,4,0
624,5,2
300185,3,0
50632,4,0
133188,4,1
121345,7,0
229196,3,0
239641,3,1
105394,3,0
225736,3,0
1938,4,0
267102,4,1
197531,6,0
112448,3,0
152847,5,0
90427,3,0
156987,4,2
36943,5,1
300752,4,1
71584,6,0
306484,4,0
200149,3,1
393937,4,2
319071,2,0
290831,4,0
171916,4,0
131737,5,0
40951,3,1
20771,0,2
292048,3,0
109939,4,0
270924,4,1
290293,3,1
262032,3,0
163098,3,0
36697,3,1
239326,4,1
128845,4,1
135393,2,0
154363,2,1
58993,4,1
163945,3,1
170070,5,0
417127,4,0
68729,3,1
374945,3,1
355334,4,0
407455,4,0
149668,3,1
138403,4,0
251328,5,2
14790,3,0
329530,5,0
365609,0,1
